no,Date,Time,Currency,Impact,News description,Actual,Forecast,Previous,Revised from,FF event ID
2551,2007-08-23,3:35,JPY,H,BOJ Press Conference,,,,,5308
2552,2007-08-23,4:30,GBP,M,Prelim Business Investment q/q,0.80%,2.00%,-0.60%,-1.30%,5290
2553,2007-08-23,5:00,CHF,M,ZEW Economic Expectations,-5.1,,-2.1,,5304
2554,2007-08-23,8:30,CAD,L,Corporate Profits q/q,-0.70%,,2.90%,,5380
2555,2007-08-23,8:30,USD,M,Unemployment Claims,322K,315K,324K,322K,5277
2556,2007-08-23,9:00,EUR,M,Belgian NBB Business Climate,3.3,3.4,4.2,,10517
2557,2007-08-23,10:30,USD,L,Natural Gas Storage,23B,29B,21B,,8867
2558,2007-08-23,18:45,NZD,H,Trade Balance,-791M,-532M,-511M,-524M,5314
2559,2007-08-23,19:50,JPY,L,SPPI y/y,1.60%,1.50%,1.50%,1.40%,5309
2560,2007-08-24,2:00,EUR,L,German Import Prices m/m,0.30%,0.50%,0.60%,,5321
2561,2007-08-24,4:00,EUR,L,Flash Services PMI,57.9,58,58.3,58.1,5300
2562,2007-08-24,4:00,EUR,M,Flash Manufacturing PMI,54.2,54.5,54.9,54.8,5299
2563,2007-08-24,4:30,GBP,H,Second Estimate GDP q/q,0.80%,0.80%,0.80%,,5291
2564,2007-08-24,4:30,GBP,L,Index of Services 3m/3m,0.80%,0.70%,0.90%,,5292
2565,2007-08-24,8:30,USD,H,Core Durable Goods Orders m/m,3.70%,0.60%,-1.20%,-0.50%,5279
2566,2007-08-24,8:30,USD,M,Durable Goods Orders m/m,5.90%,1.00%,1.90%,1.40%,5278
2567,2007-08-24,10:00,USD,H,New Home Sales,870K,826K,846K,834K,5280
2568,2007-08-27,0:01,GBP,N,Bank Holiday [All Day],,,,,5381
2569,2007-08-27,9:00,EUR,H,ECB President Trichet Speaks,,,,,5386
2570,2007-08-27,10:00,USD,H,Existing Home Sales,5.75M,5.75M,5.76M,5.75M,5322
2571,2007-08-27,19:50,JPY,M,Monetary Policy Meeting Minutes,,,,,5356
2572,2007-08-27,20:00,AUD,L,CB Leading Index m/m,0.40%,,0.30%,0.20%,5350
2573,2007-08-27,20:45,CAD,M,Gov Council Member Duguay Speaks,,,,,12657
2574,2007-08-27,22:30,AUD,M,RBA Deputy Gov Battellino Speaks,,,,,12634
2575,2007-08-27,23:00,NZD,H,Inflation Expectations q/q,2.60%,,2.60%,,10428
2576,2007-08-28,0:01,EUR,M,German Prelim CPI m/m [All Day],-0.10%,-0.10%,0.40%,,5384
2577,2007-08-28,4:00,CHF,M,UBS Consumption Indicator,2.26,,2.31,,5345
2578,2007-08-28,4:00,EUR,H,German Ifo Business Climate,105.8,105.5,106.4,,5367
2579,2007-08-28,4:00,EUR,L,M3 Money Supply y/y,11.70%,11.00%,10.90%,,5369
2580,2007-08-28,4:00,EUR,L,Private Loans y/y,10.90%,10.90%,10.80%,,11265
2581,2007-08-28,4:30,GBP,M,BBA Mortgage Approvals,67.0K,,75.3K,,5340
2582,2007-08-28,8:00,CHF,M,Gov Board Member Jordan Speaks,,,,,9164
2583,2007-08-28,9:00,USD,L,S+P/CS Composite-20 HPI y/y,-3.50%,-3.20%,-2.90%,-2.80%,10008
2584,2007-08-28,10:00,USD,H,CB Consumer Confidence,105,104.8,111.9,112.6,5323
2585,2007-08-28,10:00,USD,L,Richmond Manufacturing Index,7,1,4,,5324
2586,2007-08-28,14:00,USD,H,FOMC Meeting Minutes,,,,,5325
2587,2007-08-28,21:30,AUD,M,Construction Work Done q/q,-1.90%,2.10%,2.70%,,5351
2588,2007-08-28,22:15,AUD,M,HIA New Home Sales m/m,1.50%,,-0.80%,,14460
2589,2007-08-29,2:00,EUR,L,GfK German Consumer Climate,7.6,8.5,8.5,8.7,5370
2590,2007-08-29,5:30,CHF,M,KOF Economic Barometer,2.06,2.15,2.09,2.13,5346
2591,2007-08-29,10:30,USD,L,Crude Oil Inventories,-3.5M,-0.6M,1.9M,,5326
2592,2007-08-29,18:45,NZD,M,Building Consents m/m,-15.50%,,14.20%,15.80%,5348
2593,2007-08-29,19:50,JPY,M,Retail Sales y/y,-2.20%,-0.90%,-0.40%,,5357
2594,2007-08-29,21:30,AUD,H,Private Capital Expenditure q/q,6.30%,2.20%,10.30%,9.10%,5352
2595,2007-08-29,21:30,AUD,M,Current Account,-16.0B,-15.6B,-15.6B,-15.4B,5353
2596,2007-08-29,23:00,NZD,M,ANZ Business Confidence,-33.8,,-38.5,,5349
2597,2007-08-30,0:01,ALL,M,Jackson Hole Symposium [Day 1],,,,,24072
2598,2007-08-30,2:00,GBP,M,Nationwide HPI m/m,0.60%,0.50%,0.10%,,5385
2599,2007-08-30,3:55,EUR,M,German Unemployment Change,-26K,-30K,-50K,,5371
2600,2007-08-30,4:00,EUR,L,Italian Retail Sales m/m,0.10%,0.20%,0.10%,,5372
2601,2007-08-30,4:00,EUR,L,Retail PMI,51,,46.2,,43583
2602,2007-08-30,4:30,GBP,L,Mortgage Approvals,115K,110K,115K,114K,5341
2603,2007-08-30,4:30,GBP,L,Net Lending to Individuals m/m,10.3B,10.1B,10.3B,10.4B,5342
2604,2007-08-30,5:28,EUR,L,Italian 10-y Bond Auction,4.55|1.3,,4.74|1.5,,43361
2605,2007-08-30,6:00,GBP,M,CBI Realized Sales,15,17,18,,5343
2606,2007-08-30,8:30,CAD,L,IPPI m/m,-0.70%,-0.70%,-1.20%,-1.30%,5337
2607,2007-08-30,8:30,CAD,M,Current Account,8.4B,7.8B,6.1B,6.5B,5336
2608,2007-08-30,8:30,CAD,M,RMPI m/m,3.90%,0.60%,0.60%,,5338
2609,2007-08-30,8:30,USD,H,Prelim GDP q/q,4.00%,4.00%,3.40%,,5327
2610,2007-08-30,8:30,USD,L,Prelim GDP Price Index q/q,2.70%,2.70%,2.70%,,5328
2611,2007-08-30,8:30,USD,L,Unemployment Claims,334K,320K,333K,322K,5329
2612,2007-08-30,10:30,USD,L,Natural Gas Storage,43B,40B,23B,,8293
2613,2007-08-30,19:30,JPY,L,Final Manufacturing PMI,49.6,,49,,5362
2614,2007-08-30,19:30,JPY,L,Household Spending y/y,-0.10%,0.20%,0.10%,,5363
2615,2007-08-30,19:30,JPY,L,National Core CPI y/y,-0.10%,-0.10%,-0.10%,,5359
2616,2007-08-30,19:30,JPY,L,Unemployment Rate,3.60%,3.70%,3.70%,,5364
2617,2007-08-30,19:30,JPY,M,Tokyo Core CPI y/y,0.00%,-0.10%,-0.10%,,5361
2618,2007-08-30,19:50,JPY,M,Prelim Industrial Production m/m,-0.40%,-0.40%,1.30%,1.20%,5365
2619,2007-08-30,21:30,AUD,H,Retail Sales m/m,0.90%,0.60%,1.50%,1.40%,5354
2620,2007-08-30,21:30,AUD,H,Trade Balance,-0.76B,-1.07B,-1.74B,-1.75B,5355
2621,2007-08-30,21:30,AUD,M,Private Sector Credit m/m,0.90%,1.20%,1.80%,,11300
2622,2007-08-31,0:01,ALL,M,Jackson Hole Symposium [Day 2],,,,,24073
2623,2007-08-31,1:00,JPY,L,Housing Starts y/y,-23.40%,0.00%,6.00%,,5366
2624,2007-08-31,1:45,CHF,H,CPI m/m,-0.10%,0.20%,-0.60%,,5347
2625,2007-08-31,2:00,EUR,M,German Retail Sales m/m,0.30%,0.50%,1.20%,0.70%,5383
2626,2007-08-31,5:00,EUR,L,Consumer Confidence,-3,-2,-2,,5376
2627,2007-08-31,5:00,EUR,L,CPI Flash Estimate y/y,1.80%,1.80%,1.80%,,5373
2628,2007-08-31,5:00,EUR,L,Italian Prelim CPI m/m,0.20%,0.20%,0.20%,,5375
2629,2007-08-31,5:00,EUR,L,Unemployment Rate,6.90%,6.90%,6.90%,,5374
2630,2007-08-31,5:30,GBP,L,GfK Consumer Confidence,-4,-6,-6,,5344
2631,2007-08-31,8:30,CAD,H,GDP m/m,0.20%,0.10%,0.30%,,5339
2632,2007-08-31,8:30,USD,H,Core PCE Price Index m/m,0.10%,0.20%,0.20%,0.10%,5331
2633,2007-08-31,8:30,USD,L,Personal Income m/m,0.50%,0.40%,0.40%,,5333
2634,2007-08-31,8:30,USD,M,Personal Spending m/m,0.40%,0.40%,0.20%,0.10%,5332
2635,2007-08-31,9:45,USD,M,Chicago PMI,53.8,53,53.4,,5382
2636,2007-08-31,10:00,USD,H,Fed Chairman Bernanke Speaks,,,,,5387
2637,2007-08-31,10:00,USD,L,Revised UoM Inflation Expectations,3.20%,,3.20%,,9976
2638,2007-08-31,10:00,USD,M,Factory Orders m/m,3.70%,3.30%,1.00%,0.60%,5334
2639,2007-08-31,10:00,USD,M,Revised UoM Consumer Sentiment,83.4,83,83.3,,5335
2640,2007-08-31,11:10,USD,M,President Bush Speaks,,,,,5448
2641,2007-08-31,21:00,CNY,H,Manufacturing PMI,54,,53.3,,18338
2642,2007-09-01,0:01,ALL,M,Jackson Hole Symposium [Day 3],,,,,24074
2643,2007-09-01,8:30,USD,L,FOMC Member Mishkin Speaks,,,,,9301
2644,2007-09-02,19:30,AUD,L,AIG Manufacturing Index,52.4,,57.4,,5424
2645,2007-09-02,19:50,JPY,M,Capital Spending q/y,-4.90%,-2.30%,13.60%,,5419
2646,2007-09-02,20:30,AUD,L,MI Inflation Gauge m/m,0.50%,,0.60%,,5425
2647,2007-09-02,21:00,CNY,L,Non-Manufacturing PMI,63.2,,61.8,,42304
2648,2007-09-02,21:30,AUD,H,Building Approvals m/m,0.40%,-1.80%,6.90%,7.50%,5426
2649,2007-09-02,21:30,AUD,L,Company Operating Profits q/q,1.40%,2.30%,7.30%,7.60%,11950
2650,2007-09-02,21:30,AUD,M,ANZ Job Advertisements m/m,0.10%,,-0.50%,,19246
2651,2007-09-02,21:30,JPY,L,Average Cash Earnings y/y,-1.90%,-0.50%,-0.90%,-1.10%,5420
2652,2007-09-02,22:30,CNY,M,Caixin Final Manufacturing PMI,53.4,,53.2,,18333
2653,2007-09-03,0:01,CAD,N,Bank Holiday [All Day],,,,,5460
2654,2007-09-03,0:01,USD,N,Bank Holiday [All Day],,,,,5445
2655,2007-09-03,2:30,AUD,M,Commodity Prices y/y,1.90%,,3.60%,4.40%,10301
2656,2007-09-03,3:15,EUR,L,Spanish Manufacturing PMI,52.2,,53.2,,43797
2657,2007-09-03,3:30,CHF,M,Manufacturing PMI,65.1,62,63,,5442
2658,2007-09-03,3:45,EUR,L,Italian Manufacturing PMI,53.6,52.9,53.3,,43447
2659,2007-09-03,4:00,EUR,L,Final Manufacturing PMI,54.3,54.2,54.2,,5433
2660,2007-09-03,4:30,GBP,M,Manufacturing PMI,56.3,55.1,55.9,55.7,5409
2661,2007-09-03,19:01,GBP,M,BRC Retail Sales Monitor y/y,1.80%,,1.20%,,5410
2662,2007-09-03,19:50,JPY,L,Monetary Base y/y,0.70%,0.00%,-2.30%,,5421
2663,2007-09-03,21:30,AUD,H,GDP q/q,0.90%,0.60%,1.60%,,5429
2664,2007-09-03,23:45,JPY,L,10-y Bond Auction,1.65|2.8,,1.81|2.7,,48982
2665,2007-09-04,0:01,USD,L,Total Vehicle Sales [All Day],16.3M,15.8M,15.3M,,5391
2666,2007-09-04,1:45,CHF,M,GDP q/q,0.70%,0.70%,0.70%,0.80%,5443
2667,2007-09-04,3:00,EUR,L,Spanish Unemployment Change,58.0K,,4.5K,,43976
2668,2007-09-04,4:00,EUR,L,Italian Trade Balance,0.38B,-0.88B,-0.78B,-0.78B,5454
2669,2007-09-04,4:30,GBP,L,Construction PMI,64.8,60.6,61.8,,5411
2670,2007-09-04,5:00,EUR,L,PPI m/m,0.30%,0.10%,0.10%,,5434
2671,2007-09-04,5:00,EUR,L,Revised GDP q/q,0.30%,0.30%,0.30%,,5436
2672,2007-09-04,10:00,USD,H,ISM Manufacturing PMI,52.9,53.2,53.8,,5388
2673,2007-09-04,10:00,USD,L,Construction Spending m/m,-0.40%,0.00%,0.10%,-0.30%,5390
2674,2007-09-04,10:00,USD,L,ISM Manufacturing Prices,63,63.1,65,,5389
2675,2007-09-04,19:01,GBP,L,Nationwide Consumer Confidence,94,94,96,,5412
2676,2007-09-04,19:30,AUD,H,Cash Rate,6.50%,6.50%,6.50%,,5428
2677,2007-09-04,19:30,AUD,L,AIG Services Index,51.6,,56,,5449
2678,2007-09-05,3:00,GBP,H,Halifax HPI m/m,0.40%,0.60%,0.80%,0.70%,9350
2679,2007-09-05,3:15,EUR,L,Spanish Services PMI,53.5,,56.3,,43893
2680,2007-09-05,3:45,EUR,L,Italian Services PMI,56.2,58,58.5,,43451
2681,2007-09-05,4:00,EUR,L,Final Services PMI,58,57.9,57.9,,5438
2682,2007-09-05,4:30,GBP,M,Services PMI,57.6,56.5,57,,5413
2683,2007-09-05,5:00,EUR,L,Retail Sales m/m,0.10%,0.40%,0.60%,0.40%,5435
2684,2007-09-05,5:30,GBP,L,BRC Shop Price Index y/y,0.40%,,0.60%,,5414
2685,2007-09-05,7:30,USD,L,Challenger Job Cuts y/y,15.40%,,-25.80%,,8629
2686,2007-09-05,8:15,USD,M,ADP Non-Farm Employment Change,38K,82K,41K,48K,5392
2687,2007-09-05,9:00,CAD,H,BOC Rate Statement,,,,,7978
2688,2007-09-05,9:00,CAD,H,Overnight Rate,4.50%,4.50%,4.50%,,5404
2689,2007-09-05,10:00,USD,H,Pending Home Sales m/m,-12.20%,-2.00%,5.00%,,5518
2690,2007-09-05,14:00,USD,M,Beige Book,,,,,5394
2691,2007-09-05,21:30,AUD,H,Employment Change,31.9K,18.0K,19.0K,21.8K,5430
2692,2007-09-05,21:30,AUD,M,Unemployment Rate,4.30%,4.30%,4.30%,,5431
2693,2007-09-05,23:00,NZD,L,ANZ Commodity Prices m/m,1.40%,,4.70%,,9718
2694,2007-09-06,1:45,CHF,L,Unemployment Rate,2.70%,2.70%,2.70%,,5444
2695,2007-09-06,2:00,JPY,L,Prelim Machine Tool Orders y/y,12.30%,,18.80%,18.20%,5422
2696,2007-09-06,3:00,CHF,L,Foreign Currency Reserves,47.0B,,46.1B,,42195
2697,2007-09-06,4:30,GBP,H,Manufacturing Production m/m,-0.30%,0.20%,0.10%,0.20%,5416
2698,2007-09-06,4:30,GBP,L,Industrial Production m/m,-0.10%,0.20%,0.00%,0.10%,5415
2699,2007-09-06,5:06,EUR,L,French 10-y Bond Auction,4.35|2.3,,4.67|3.6,,43332
2700,2007-09-06,6:00,EUR,M,German Factory Orders m/m,-7.10%,-2.20%,5.10%,4.60%,5439
2701,2007-09-06,7:00,GBP,H,MPC Rate Statement,,,,,8149
2702,2007-09-06,7:00,GBP,H,Official Bank Rate,5.75%,5.75%,5.75%,,5417
2703,2007-09-06,7:45,EUR,M,Minimum Bid Rate,4.00%,4.00%,4.00%,,5440
2704,2007-09-06,8:30,CAD,M,Building Permits m/m,-11.30%,-3.20%,0.10%,-0.40%,5405
2705,2007-09-06,8:30,EUR,H,ECB Press Conference,,,,,5441
2706,2007-09-06,8:30,USD,L,Revised Unit Labor Costs q/q,1.40%,1.60%,2.10%,,5396
2707,2007-09-06,8:30,USD,M,Revised Nonfarm Productivity q/q,2.60%,2.40%,1.80%,,5395
2708,2007-09-06,8:30,USD,M,Unemployment Claims,318K,325K,337K,334K,5397
2709,2007-09-06,10:00,CAD,H,Ivey PMI,58.5,56.9,54.6,,5406
2710,2007-09-06,10:00,USD,H,ISM Non-Manufacturing PMI,55.8,54.5,55.8,,5401
2711,2007-09-06,10:00,USD,M,Mortgage Delinquencies,5.12%,,4.84%,,30063
2712,2007-09-06,10:30,USD,L,Crude Oil Inventories,-4.0M,-2.1M,-3.5M,,5456
2713,2007-09-06,10:30,USD,L,Natural Gas Storage,36B,44B,43B,,8291
2714,2007-09-06,11:30,USD,M,FOMC Member Kroszner Speaks,,,,,5457
2715,2007-09-06,19:01,GBP,L,NIESR GDP Estimate,0.70%,,0.80%,,5418
2716,2007-09-06,19:30,AUD,L,AIG Construction Index,48.4,,48.8,,10205
2717,2007-09-07,1:00,JPY,L,Leading Indicators,70.00%,70.00%,72.70%,80.00%,5423
2718,2007-09-07,2:00,EUR,L,German Trade Balance,16.5B,15.5B,15.0B,14.9B,5450
2719,2007-09-07,2:45,EUR,L,French Gov Budget Balance,-47.4B,,-29.7B,,5451
2720,2007-09-07,2:50,EUR,M,ECB President Trichet Speaks,,,,,5459
2721,2007-09-07,6:00,EUR,M,German Industrial Production m/m,0.10%,0.80%,-0.20%,-0.40%,5452
2722,2007-09-07,7:00,CAD,H,Employment Change,23.3K,15.3K,11.3K,,5407
2723,2007-09-07,7:00,CAD,H,Unemployment Rate,6.00%,6.10%,6.00%,,5408
2724,2007-09-07,8:30,USD,H,Non-Farm Employment Change,-4K,110K,68K,92K,5398
2725,2007-09-07,8:30,USD,H,Unemployment Rate,4.60%,4.60%,4.60%,,5399
2726,2007-09-07,8:30,USD,M,Average Hourly Earnings m/m,0.30%,0.30%,0.30%,,5400
2727,2007-09-07,10:00,USD,L,Wholesale Inventories m/m,0.20%,0.50%,0.30%,0.50%,5447
2728,2007-09-08,9:00,EUR,M,ECB President Trichet Speaks,,,,,5520
2729,2007-09-09,18:45,NZD,H,PPI Input q/q,1.30%,1.10%,-1.50%,-1.60%,5496
2730,2007-09-09,18:45,NZD,L,PPI Output q/q,1.20%,1.10%,-0.20%,,5497
2731,2007-09-09,19:50,JPY,L,Bank Lending y/y,0.50%,,0.30%,,11976
2732,2007-09-09,19:50,JPY,L,Final GDP Price Index y/y,-0.30%,-0.30%,-0.30%,,5509
2733,2007-09-09,19:50,JPY,L,M2 Money Stock y/y,1.80%,2.00%,2.00%,,5510
2734,2007-09-09,19:50,JPY,M,Final GDP q/q,-0.30%,-0.20%,0.10%,,5508
2735,2007-09-09,21:30,AUD,M,Home Loans m/m,-4.10%,-2.00%,0.80%,1.10%,5504
2736,2007-09-09,22:00,CNY,M,PPI y/y,2.60%,2.50%,2.40%,,18565
2737,2007-09-10,1:00,JPY,L,Economy Watchers Sentiment,44.1,44.3,44.7,,5511
2738,2007-09-10,2:45,EUR,M,French Industrial Production m/m,1.30%,0.40%,-0.60%,-0.50%,5488
2739,2007-09-10,4:30,EUR,L,Sentix Investor Confidence,18.1,18.6,26.3,,5578
2740,2007-09-10,4:30,GBP,H,PPI Input m/m,-0.50%,-0.30%,-0.80%,-0.50%,5479
2741,2007-09-10,4:30,GBP,L,HPI y/y,12.40%,11.50%,12.10%,,9330
2742,2007-09-10,4:30,GBP,L,PPI Output m/m,0.10%,0.20%,0.30%,0.20%,5480
2743,2007-09-10,7:45,EUR,M,ECB President Trichet Speaks,,,,,5580
2744,2007-09-10,15:00,USD,L,Consumer Credit m/m,7.5B,8.8B,11.9B,13.2B,5461
2745,2007-09-10,18:45,NZD,L,Overseas Trade Index q/q,0.60%,3.50%,1.60%,2.00%,5498
2746,2007-09-10,19:30,USD,M,FOMC Member Mishkin Speaks,,,,,5527
2747,2007-09-10,19:50,JPY,M,Core Machinery Orders m/m,17.00%,5.20%,-10.40%,,5512
2748,2007-09-10,21:30,AUD,L,NAB Business Confidence,10,,12,,5505
2749,2007-09-10,22:00,CNY,M,CPI y/y,6.50%,5.80%,5.60%,,18535
2750,2007-09-11,0:00,CNY,H,Trade Balance,25.0B,25.6B,24.4B,,18401
2751,2007-09-11,0:01,ALL,M,OPEC Meetings [All Day],,,,,5583
2752,2007-09-11,2:00,EUR,L,German WPI m/m,0.50%,0.40%,0.40%,,5521
2753,2007-09-11,2:45,EUR,L,French Trade Balance,-3.3B,-3.0B,-3.1B,-3.0B,5522
2754,2007-09-11,4:30,GBP,M,Trade Balance,-7.1B,-6.4B,-6.5B,-6.3B,5481
2755,2007-09-11,7:30,USD,L,NFIB Small Business Index,96.3,,97.6,,48346
2756,2007-09-11,8:15,CAD,H,Housing Starts,227K,220K,216K,,5473
2757,2007-09-11,8:30,CAD,H,Trade Balance,3.7B,5.0B,4.3B,5.3B,5474
2758,2007-09-11,8:30,CAD,L,NHPI m/m,0.90%,0.50%,0.70%,,5475
2759,2007-09-11,8:30,USD,H,Trade Balance,-59.2B,-59.0B,-59.4B,-58.1B,5462
2760,2007-09-11,10:00,USD,L,IBD/TIPP Economic Optimism,48.2,47,49.5,,9938
2761,2007-09-11,10:00,USD,L,JOLTS Job Openings,4.23M,,4.28M,4.31M,49277
2762,2007-09-11,10:05,EUR,H,ECB President Trichet Speaks,,,,,5519
2763,2007-09-11,10:30,GBP,L,CB Leading Index m/m,-0.20%,,0.20%,,5482
2764,2007-09-11,11:00,USD,H,Fed Chairman Bernanke Speaks,,,,,5528
2765,2007-09-11,18:47,NZD,L,FPI m/m,-0.10%,,1.20%,,5499
2766,2007-09-11,19:30,AUD,L,RBA Annual Report,,,,,5523
2767,2007-09-11,19:50,JPY,L,Current Account,1.75T,1.90T,2.05T,,5513
2768,2007-09-11,19:50,JPY,L,PPI y/y,1.90%,1.70%,2.10%,,5514
2769,2007-09-11,20:30,AUD,L,Westpac Consumer Sentiment,4.20%,,-8.10%,,5506
2770,2007-09-11,22:00,CNY,L,M2 Money Supply y/y,18.10%,18.20%,18.50%,,24244
2771,2007-09-11,22:00,CNY,L,Retail Sales y/y,17.10%,16.50%,16.40%,,23261
2772,2007-09-11,22:00,CNY,M,New Loans,303B,,231B,,24339
2773,2007-09-12,1:00,JPY,L,Consumer Confidence,44,44,44.4,,5515
2774,2007-09-12,4:30,GBP,H,Average Earnings Index 3m/y,3.50%,3.40%,3.40%,3.30%,5483
2775,2007-09-12,4:30,GBP,L,Unemployment Rate,5.40%,5.40%,5.40%,,5485
2776,2007-09-12,4:30,GBP,M,Claimant Count Change,-4.2K,-8.0K,-6.7K,-8.5K,5484
2777,2007-09-12,5:00,EUR,M,Industrial Production m/m,0.60%,0.20%,0.00%,-0.10%,5490
2778,2007-09-12,10:30,USD,L,Crude Oil Inventories,-7.0M,-2.7M,-4.0M,,5463
2779,2007-09-12,17:00,NZD,H,Official Cash Rate,8.25%,8.25%,8.25%,,5500
2780,2007-09-12,17:00,NZD,H,RBNZ Press Conference,,,,,12612
2781,2007-09-12,17:00,NZD,H,RBNZ Rate Statement,,,,,7994
2782,2007-09-12,17:00,NZD,M,RBNZ Monetary Policy Statement,,,,,13190
2783,2007-09-12,18:45,NZD,H,Core Retail Sales m/m,0.20%,0.30%,-0.50%,,5502
2784,2007-09-12,18:45,NZD,H,Retail Sales m/m,0.00%,0.30%,-0.40%,,5501
2785,2007-09-12,19:01,GBP,M,RICS House Price Balance,-2%,10%,11%,13%,5486
2786,2007-09-12,20:30,AUD,L,MI Inflation Expectations,3.10%,,3.80%,,10404
2787,2007-09-12,21:30,AUD,L,Housing Starts q/q,-4.00%,-0.40%,-1.10%,1.30%,5507
2788,2007-09-12,22:00,CNY,H,Industrial Production y/y,17.50%,17.90%,18.00%,,18479
2789,2007-09-12,22:20,CNY,L,Foreign Direct Investment ytd/y,12.80%,,12.90%,,19290
2790,2007-09-13,2:45,EUR,L,French CPI m/m,0.40%,0.30%,-0.20%,,5492
2791,2007-09-13,2:45,EUR,L,French Final Non-Farm Payrolls q/q,0.30%,0.00%,0.00%,,5491
2792,2007-09-13,4:00,EUR,M,ECB Monthly Bulletin,,,,,5586
2793,2007-09-13,4:30,GBP,M,Consumer Inflation Expectations,2.70%,,2.70%,,5579
2794,2007-09-13,6:00,EUR,L,Employment Change q/q,0.50%,,0.60%,0.40%,8602
2795,2007-09-13,8:00,CHF,H,Libor Rate,2.75%,2.75%,2.50%,,5495
2796,2007-09-13,8:00,CHF,H,SNB Monetary Policy Assessment,,,,,8002
2797,2007-09-13,8:30,CAD,L,Capacity Utilization Rate,83.00%,83.30%,82.80%,83.00%,5476
2798,2007-09-13,8:30,USD,M,Unemployment Claims,319K,325K,315K,318K,5464
2799,2007-09-13,10:30,USD,L,Natural Gas Storage,64B,61B,36B,,8292
2800,2007-09-13,13:00,USD,M,10-y Bond Auction,4.49|3.0,,4.86|2.3,,43066
2801,2007-09-13,14:00,USD,M,Federal Budget Balance,-117.0B,-85.2B,-36.3B,,10901
2802,2007-09-13,18:45,NZD,L,Manufacturing Sales q/q,1.70%,,0.80%,,5503
2803,2007-09-13,20:00,NZD,L,Business NZ Manufacturing Index,55.7,,54.8,54.6,5525
2804,2007-09-13,22:00,CNY,M,Fixed Asset Investment ytd/y,26.70%,26.50%,26.60%,,19734
2805,2007-09-14,0:30,JPY,L,Revised Industrial Production m/m,-0.40%,-0.40%,-0.40%,,5516
2806,2007-09-14,2:00,EUR,L,German Final CPI m/m,-0.10%,-0.10%,-0.10%,,5493
2807,2007-09-14,4:00,EUR,L,Italian Industrial Production m/m,-0.40%,0.10%,-0.60%,-0.50%,5494
2808,2007-09-14,5:00,EUR,L,Final CPI y/y,1.70%,1.80%,1.80%,,5524
2809,2007-09-14,5:00,EUR,M,Final Core CPI y/y,1.90%,1.90%,1.90%,,9520
2810,2007-09-14,6:20,GBP,L,Rightmove HPI m/m,-2.60%,,0.60%,,5590
2811,2007-09-14,8:30,CAD,M,Labor Productivity q/q,0.20%,0.40%,0.70%,,5477
2812,2007-09-14,8:30,CAD,M,Manufacturing Sales m/m,2.30%,1.00%,-2.00%,-1.80%,5478
2813,2007-09-14,8:30,USD,H,Core Retail Sales m/m,-0.40%,0.20%,0.70%,0.40%,5466
2814,2007-09-14,8:30,USD,H,Retail Sales m/m,0.30%,0.60%,0.50%,0.30%,5465
2815,2007-09-14,8:30,USD,M,Current Account,-191B,-190B,-197B,-193B,5467
2816,2007-09-14,8:30,USD,M,Import Prices m/m,-0.30%,0.40%,1.30%,1.50%,5468
2817,2007-09-14,9:15,USD,M,Capacity Utilization Rate,82.20%,82.00%,82.20%,81.90%,5470
2818,2007-09-14,9:15,USD,M,Industrial Production m/m,0.20%,0.30%,0.50%,0.30%,5469
2819,2007-09-14,10:00,USD,H,Prelim UoM Consumer Sentiment,83.8,83.5,83.4,83.3,5471
2820,2007-09-14,10:00,USD,L,Prelim UoM Inflation Expectations,3.10%,,3.20%,,9958
2821,2007-09-14,10:00,USD,M,Business Inventories m/m,0.50%,0.30%,0.40%,,5472
2822,2007-09-16,0:01,EUR,L,Greek Parliamentary Election [All Day],,,,,43394
2823,2007-09-16,0:01,JPY,N,Bank Holiday [All Day],,,,,5587
2824,2007-09-17,2:50,USD,L,Treasury Sec Paulson Speaks,,,,,5600
2825,2007-09-17,5:00,EUR,L,Trade Balance,-0.6B,4.0B,4.4B,5.2B,5561
2826,2007-09-17,6:00,EUR,M,German Buba Monthly Report,,,,,50131
2827,2007-09-17,8:30,CAD,M,Foreign Securities Purchases,1.50B,-1.54B,-4.33B,-4.52B,5543
2828,2007-09-17,8:30,USD,M,Empire State Manufacturing Index,14.7,18,25.1,,5529
2829,2007-09-17,11:00,CHF,M,SNB Chairman Roth Speaks,,,,,5610
2830,2007-09-17,12:45,USD,L,Treasury Sec Paulson Speaks,,,,,5602
2831,2007-09-17,19:50,JPY,M,Tertiary Industry Activity m/m,-0.50%,-0.40%,0.10%,,5567
2832,2007-09-17,23:10,AUD,M,RBA Gov Stevens Speaks,,,,,5608
2833,2007-09-18,3:15,CHF,M,Industrial Production q/q,6.70%,5.20%,-4.70%,,5594
2834,2007-09-18,4:30,GBP,H,CPI y/y,1.80%,1.90%,1.90%,,5551
2835,2007-09-18,4:30,GBP,M,Core CPI y/y,1.80%,1.80%,1.70%,,5552
2836,2007-09-18,4:30,GBP,M,RPI y/y,4.10%,3.90%,3.80%,,5553
2837,2007-09-18,5:00,EUR,L,ZEW Economic Sentiment,-20.3,-14,-6.1,,5563
2838,2007-09-18,5:00,EUR,M,German ZEW Economic Sentiment,-18.1,-16,-6.9,,5562
2839,2007-09-18,8:30,CAD,L,New Motor Vehicle Sales m/m,-2.70%,-2.90%,-1.70%,-1.20%,5544
